trajectory_id,x0,v0,t,x_clean,v_clean,x,v
34,1.863,-0.378,8.64864864864865,-0.9461670693467988,-5.055928569123658,-0.948671304833704,-5.056108077976953
34,1.863,-0.378,8.65865865865866,-0.9963008118550088,-4.959967760825709,-0.9968414574366068,-4.960982700438156
34,1.863,-0.378,8.66866866866867,-1.0454493565136056,-4.859102259578253,-1.0447080834769231,-4.859763001683996
34,1.863,-0.378,8.67867867867868,-1.093564102498534,-4.753431806818561,-1.092096576460502,-4.753905062865587
34,1.863,-0.378,8.68868868868869,-1.1405974712635674,-4.643060895388133,-1.1387932547391446,-4.642099466588856
34,1.863,-0.378,8.6986986986987,-1.1865029535886285,-4.528098666204345,-1.1866025630818962,-4.529343179660529
34,1.863,-0.378,8.70870870870871,-1.2312351555707035,-4.4086588003358225,-1.2307328630832062,-4.409998205780458
34,1.863,-0.378,8.71871871871872,-1.274749843511866,-4.28485940658825,-1.2750553234224535,-4.28493005697061
34,1.863,-0.378,8.72872872872873,-1.3170039876600268,-4.156822904711794,-1.3185599770000385,-4.157589260888477
34,1.863,-0.378,8.73873873873874,-1.3579558047591536,-4.0246759043456235,-1.3590012004296645,-4.025058375589049
34,1.863,-0.378,8.74874874874875,-1.3975647993668874,-3.888549079819227,-1.3992813807793412,-3.8889887120587914
34,1.863,-0.378,8.75875875875876,-1.4357918038986957,-3.7485770409343475,-1.435475726494128,-3.7492079462758388
34,1.863,-0.378,8.76876876876877,-1.4725990173589656,-3.604898199855295,-1.4729412611551869,-3.6056612351718953
34,1.863,-0.378,8.77877877877878,-1.5079500427207393,-3.457654634239273,-1.5081375397252932,-3.458586364877366
34,1.863,-0.378,8.78878878878879,-1.5418099229171245,-3.306991946742063,-1.5411377338973724,-3.307361429371253
34,1.863,-0.378,8.7987987987988,-1.5741451754087938,-3.15305912103799,-1.5738977214502778,-3.1545214782691278
34,1.863,-0.378,8.80880880880881,-1.6049238252933882,-2.996008374496552,-1.6042614775920598,-2.9954027158707
34,1.863,-0.378,8.81881881881882,-1.634115436924085,-2.8359950076613876,-1.6323038999658444,-2.8368793770273477
34,1.863,-0.378,8.82882882882883,-1.661691144006064,-2.673177250680431,-1.662485294142002,-2.672724062895211
34,1.863,-0.378,8.83883883883884,-1.6876236781411116,-2.507716106839111,-1.6894971388501858,-2.5083754675504286
34,1.863,-0.378,8.84884884884885,-1.7118873957921337,-2.3397751933513176,-1.7124677197864473,-2.3387378149687206
34,1.863,-0.378,8.85885885885886,-1.7344583036409174,-2.1695205795655657,-1.7346649918991959,-2.1694803213797127
34,1.863,-0.378,8.86886886886887,-1.7553140823140625,-1.997120622746357,-1.7548784733142522,-1.9981972296396158
34,1.863,-0.378,8.87887887887888,-1.7744341084536241,-1.82274580159312,-1.7737100125814163,-1.8202477529823027
34,1.863,-0.378,8.88888888888889,-1.7917994751106399,-1.6465685476613563,-1.7928640798555955,-1.6469863151946036
34,1.863,-0.378,8.8988988988989,-1.8073930104413756,-1.4687630748526954,-1.80860558013992,-1.4693196237489048
34,1.863,-0.378,8.90890890890891,-1.8211992946878037,-1.289505207142465,-1.8198347926610718,-1.289993533499827
34,1.863,-0.378,8.91891891891892,-1.8332046754255202,-1.1089722047151311,-1.8328860055019391,-1.1085742574378272
34,1.863,-0.378,8.92892892892893,-1.843397281064024,-0.9273425886795343,-1.8430439671195515,-0.9287953315418241
34,1.863,-0.378,8.93893893893894,-1.8517670325860076,-0.7447959645372537,-1.8515026996914274,-0.7446600815894119
34,1.863,-0.378,8.94894894894895,-1.858305653514053,-0.5615128445786621,-1.85815776250942,-0.5631980466526118
34,1.863,-0.378,8.95895895895896,-1.863006678094873,-0.3776744693822992,-1.8632312639982307,-0.377748183685293
